ExonID	humanGC	chimpGC	rhesusGC
ENSG00000256691	0.47970479704797	0.486988847583643	0.503521126760563
ENSG00000100577	0.535539215686274	0.534577723378213	0.536167609726258
ENSG00000136026	0.507135398538114	0.505563282336579	0.507638888888889
ENSG00000133665	0.422909880564604	0.421824104234528	0.422558014031301
ENSG00000213963	0.440797940797941	0.442728442728443	0.438867438867439
ENSG00000234696	0.45	0.45	0.45
ENSG00000250365	0.398384925975774	0.3955525606469	0.394328156650912
ENSG00000235777	0.353909465020576	0.349124613800206	0.356486210418795
ENSG00000234899	0.446558358272766	0.44522892597347	0.448540379288302
ENSG00000211590	0.365591397849462	0.376344086021505	0.365591397849462
ENSG00000243649	0.537246769819748	0.537246769819748	0.537847333120409
ENSG00000235382	0.354700854700855	0.354700854700855	0.367521367521368
ENSG00000231004	0.44949494949495	0.464646464646465	0.439393939393939
ENSG00000223450	0.408108108108108	0.408108108108108	0.406077348066298
ENSG00000238802	0.446601941747573	0.466019417475728	0.456310679611651
ENSG00000169291	0.535822401614531	0.538304392236976	0.534552845528455
ENSG00000078114	0.419144114118118	0.417256578068652	0.416122584943371
ENSG00000177045	0.703105590062112	0.705590062111801	0.698136645962733
ENSG00000259026	0.5625	0.569444444444444	0.548611111111111
ENSG00000235136	0.379232505643341	0.374717832957111	0.391891891891892
ENSG00000211638	0.528301886792453	0.547169811320755	0.528301886792453
ENSG00000181852	0.492090532976393	0.491240875912409	0.492233009708738
ENSG00000167553	0.504557291666667	0.50390625	0.500653594771242
ENSG00000251818	0.518248175182482	0.518248175182482	0.554744525547445
ENSG00000165905	0.627472937663307	0.62635311683464	0.624813710879285
ENSG00000237685	0.44015444015444	0.444015444015444	0.413127413127413
ENSG00000132139	0.612699468085106	0.607380319148936	0.60972360972361
ENSG00000221739	0.619047619047619	0.642857142857143	0.642857142857143
ENSG00000181938	0.480845442536328	0.479120879120879	0.485411140583554
ENSG00000250725	0.461352657004831	0.466183574879227	0.466827503015682
ENSG00000082258	0.365436755864671	0.366301660190745	0.368
ENSG00000116062	0.447687996263428	0.447405329593268	0.447614593077643
ENSG00000076344	0.598765432098765	0.597736625514403	0.601226993865031
ENSG00000235532	0.420011983223487	0.421068427370948	0.417142857142857
ENSG00000142279	0.668122270742358	0.667027027027027	0.670305676855895
ENSG00000175841	0.415697674418605	0.415697674418605	0.42078488372093
ENSG00000186577	0.643188137164041	0.64365671641791	0.641992551210428
ENSG00000170632	0.426705370101597	0.41944847605225	0.422125181950509
ENSG00000008710	0.678502879078695	0.677063339731286	0.670696324951644
ENSG00000197943	0.513161193281524	0.513411882677363	0.515984015984016
ENSG00000082556	0.424106187111967	0.423514267324608	0.420230966638152
ENSG00000221767	0.560810810810811	0.560810810810811	0.560810810810811
ENSG00000154222	0.545454545454545	0.543037698845064	0.544168842471714
ENSG00000215897	0.56575682382134	0.567411083540116	0.566583953680728
ENSG00000213341	0.390509953640578	0.390616475722859	0.393307734503566
ENSG00000207339	0.478527607361963	0.47239263803681	0.484662576687117
ENSG00000229563	0.436681222707424	0.434497816593886	0.427947598253275
ENSG00000184156	0.487369985141159	0.489357173265219	0.489239292563392
ENSG00000224310	0.53416149068323	0.531055900621118	0.517341040462428
ENSG00000047315	0.396749322775578	0.395581492288454	0.396991224404513
ENSG00000236106	0.456009913258984	0.455390334572491	0.464197530864198
ENSG00000171824	0.482051282051282	0.482451403887689	0.479048391457151
ENSG00000241134	0.463815789473684	0.467874794069193	0.457928802588997
ENSG00000051341	0.411327040533037	0.413395431359503	0.413360008891853
ENSG00000126785	0.475483580746739	0.472110664881749	0.476404494382022
ENSG00000143217	0.609674329501916	0.610924772400575	0.604807692307692
ENSG00000162636	0.398741007194245	0.396514552641035	0.396250225347034
ENSG00000115159	0.383695170580416	0.384257206208426	0.385376827896513
ENSG00000255080	0.549090909090909	0.554367201426025	0.571428571428571
ENSG00000044115	0.466427931960609	0.466213800500536	0.465854095716078
ENSG00000203914	0.41726618705036	0.41304347826087	0.39568345323741
ENSG00000207590	0.348623853211009	0.357798165137615	0.348623853211009
ENSG00000219592	0.412587412587413	0.424657534246575	0.431506849315068
ENSG00000212694	0.522550544323484	0.52257863593896	0.520781637717122
ENSG00000257820	0.336842105263158	0.329824561403509	0.357894736842105
ENSG00000255463	0.41025641025641	0.41025641025641	0.411594202898551
ENSG00000251728	0.368421052631579	0.368421052631579	0.387755102040816
ENSG00000237877	0.330163043478261	0.329715061058345	0.333785617367707
ENSG00000130700	0.651162790697674	0.65374677002584	0.643410852713178
ENSG00000088766	0.431874689209349	0.432163305949714	0.42525
ENSG00000249581	0.551219512195122	0.554878048780488	0.542892156862745
ENSG00000100196	0.447729672650475	0.446729957805907	0.446550816219063
ENSG00000143921	0.556561085972851	0.557488653555219	0.55743879472693
ENSG00000114480	0.405442176870748	0.405872979740496	0.410493132177437
ENSG00000110987	0.529504741833509	0.52725836186463	0.520537124802528
ENSG00000238636	0.456310679611651	0.456310679611651	0.427184466019417
ENSG00000234650	0.416256157635468	0.416256157635468	0.436144578313253
ENSG00000251601	0.385786802030457	0.385786802030457	0.390862944162437
ENSG00000228013	0.552	0.56	0.544715447154472
ENSG00000198211	0.62457337883959	0.625305324865657	0.6123046875
ENSG00000223986	0.593167701863354	0.596273291925466	0.613003095975232
ENSG00000143457	0.411480362537764	0.410929951690821	0.41017153174842
ENSG00000130270	0.613124387855044	0.615572967678746	0.612463485881207
ENSG00000132612	0.555555555555556	0.554617676266137	0.556387225548902
ENSG00000258534	0.536679536679537	0.528957528957529	0.534615384615385
ENSG00000185269	0.663900414937759	0.662975778546713	0.659822039698836
ENSG00000163481	0.578488372093023	0.580081537565521	0.584158415841584
ENSG00000132185	0.483338428615102	0.481662591687042	0.482917820867959
ENSG00000227274	0.383333333333333	0.385964912280702	0.393859649122807
ENSG00000214226	0.471563981042654	0.4739336492891	0.462085308056872
ENSG00000222833	0.283185840707965	0.265486725663717	0.265486725663717
ENSG00000170214	0.57889822595705	0.57609710550887	0.57516339869281
ENSG00000145868	0.41482463896257	0.415806546741374	0.415266725611553
ENSG00000070669	0.413420929141248	0.411433926897844	0.407510431154381
ENSG00000251095	0.350389321468298	0.349259259259259	0.346509050609531
ENSG00000125633	0.440377804014168	0.439984258166076	0.438575899843505
ENSG00000234921	0.484472049689441	0.487551867219917	0.466942148760331
ENSG00000212359	0.4	0.4	0.39
ENSG00000182359	0.398609851919009	0.398246144541881	0.400120882441825
ENSG00000178585	0.579154929577465	0.578740157480315	0.576596947427925
ENSG00000157306	0.570579167584233	0.570044052863436	0.565351553890236
ENSG00000242634	0.416879795396419	0.411764705882353	0.415816326530612
ENSG00000226314	0.437776373973468	0.440303221730891	0.433354390397979
ENSG00000222445	0.454545454545455	0.455089820359281	0.45045045045045
ENSG00000162931	0.595859585958596	0.6003600360036	0.592960288808664
ENSG00000215930	0.447058823529412	0.447058823529412	0.470588235294118
ENSG00000253138	0.459194776931447	0.46053347849755	0.462932454695222
ENSG00000249567	NA	NA	NA
ENSG00000240254	0.425242718446602	0.417153996101364	0.409708737864078
ENSG00000164483	0.396688513280442	0.395718232044199	0.394517696044414
ENSG00000226218	0.326923076923077	0.33974358974359	0.341935483870968
ENSG00000187550	0.706500956022945	0.707456978967495	0.688336520076482
ENSG00000077312	0.583230579531443	0.584463625154131	0.587212911235258
ENSG00000196169	0.637165354330709	0.637909319899244	0.633931381806736
ENSG00000145022	0.541199226305609	0.54213158907272	0.538816295157571
ENSG00000226272	0.492569002123142	0.494692144373673	0.497872340425532
ENSG00000224799	0.502164502164502	0.502164502164502	0.497835497835498
ENSG00000253947	0.40153452685422	0.39386189258312	0.402597402597403
ENSG00000255403	0.376068376068376	0.373170731707317	0.369033047735618
ENSG00000179841	0.375	0.374615384615385	0.369372835706041
ENSG00000132275	0.542635658914729	0.544961240310078	0.549612403100775
ENSG00000237628	0.327645051194539	0.327645051194539	0.324185248713551
ENSG00000204160	0.55586592178771	0.557766143106457	0.554011809656131
ENSG00000252415	0.333333333333333	0.342592592592593	0.333333333333333
ENSG00000240905	0.546075085324232	0.546075085324232	0.5625
ENSG00000115310	0.450685163254948	0.451957295373665	0.451037062223733
ENSG00000234015	0.453333333333333	0.453333333333333	0.456666666666667
ENSG00000197698	NA	NA	NA
ENSG00000224122	0.455555555555556	0.444444444444444	0.458563535911602
ENSG00000252893	0.327868852459016	0.327868852459016	0.295081967213115
ENSG00000170876	0.487591240875912	0.485739231664726	0.493015133876601
ENSG00000119669	0.628075253256151	0.626760563380282	0.631578947368421
ENSG00000214188	0.427454811919883	0.427454811919883	0.429480901077375
ENSG00000186063	0.501440922190202	0.504322766570605	0.498559077809798
ENSG00000171840	0.573333333333333	0.576666666666667	0.582781456953642
ENSG00000239044	0.436893203883495	0.446601941747573	0.436893203883495
ENSG00000223829	0.433238636363636	0.431218816821098	0.435060326472676
ENSG00000180376	0.365992414664981	0.367681007345226	0.365735880747428
ENSG00000010319	0.636266094420601	0.635729613733906	0.64066702528241
ENSG00000248837	0.387160820648577	0.386499007279947	0.382568196939454
ENSG00000254131	0.594272076372315	0.594272076372315	0.589498806682578
ENSG00000248307	0.411092985318108	0.410277324632953	0.412006578947368
ENSG00000241484	0.591943957968476	0.59369527145359	0.590192644483363
ENSG00000074356	0.466110812264658	0.467850417002959	0.471112311015119
ENSG00000237844	0.427609427609428	0.434343434343434	0.424242424242424
ENSG00000145861	0.531729572791373	0.534970857618651	0.544691565253882
ENSG00000007384	0.60886110356075	0.614425162689805	0.609391965255157
ENSG00000256560	0.438990182328191	0.431786216596343	0.430575035063114
ENSG00000242515	0.439856373429084	0.438533750558784	0.440594059405941
ENSG00000241558	0.406143344709898	0.406143344709898	0.421768707482993
ENSG00000102595	0.357507507507507	0.357978404319136	0.36006006006006
ENSG00000231691	0.551801801801802	0.54954954954955	0.560810810810811
ENSG00000199444	0.425742574257426	0.415841584158416	0.45
ENSG00000222386	0.471299093655589	0.465256797583082	0.466867469879518
ENSG00000101336	0.590993214065392	0.588525601480568	0.588162762022195
ENSG00000258249	0.524793388429752	0.523613963039014	0.520661157024793
ENSG00000222268	0.54954954954955	0.54954954954955	0.536363636363636
ENSG00000252640	0.478632478632479	0.461538461538462	0.461538461538462
ENSG00000144026	0.504672897196262	0.501557632398754	0.523510971786834
ENSG00000129559	0.478181818181818	0.471663619744059	0.478809738503156
ENSG00000231200	0.372591006423983	0.370449678800857	0.380434782608696
ENSG00000186051	0.532591414944356	0.527821939586645	0.532591414944356
ENSG00000235337	0.404411764705882	0.407407407407407	0.413284132841328
ENSG00000175518	0.507785467128028	0.512110726643599	0.511514614703277
ENSG00000137501	0.407908834128762	0.406131386861314	0.405302661078078
ENSG00000234701	0.410748560460653	0.410748560460653	0.414587332053743
ENSG00000256683	0.414525691699605	0.41699604743083	0.418522267206478
ENSG00000234133	0.41025641025641	0.411931818181818	0.404558404558405
ENSG00000229356	0.68	0.68	0.693333333333333
ENSG00000259119	0.524904214559387	0.521072796934866	0.507462686567164
ENSG00000233892	0.419889502762431	0.418732782369146	0.431754874651811
ENSG00000041353	0.509966777408638	0.506644518272425	0.511627906976744
ENSG00000006715	0.394501278772379	0.394972305070303	0.398674647285165
ENSG00000143799	0.477839931153184	0.477858985382631	0.479956663055255
ENSG00000137699	0.573319883999496	0.57078028488592	0.571680969207471
ENSG00000211875	0.372549019607843	0.392156862745098	0.372549019607843
ENSG00000081985	0.47972972972973	0.47972972972973	0.477777777777778
ENSG00000137842	0.48761835396941	0.487982520029133	0.486564996368918
ENSG00000224278	0.397031539888683	0.400742115027829	0.388257575757576
ENSG00000148229	0.566216216216216	0.568918918918919	0.578590785907859
ENSG00000115484	0.416098226466576	0.415416098226467	0.417462482946794
ENSG00000175066	0.407561567811308	0.407446068197634	0.403666551366309
ENSG00000129152	0.628930817610063	0.627882599580713	0.626442812172088
ENSG00000224349	0.787610619469027	0.79646017699115	0.814159292035398
ENSG00000110719	0.66412213740458	0.663631022326674	0.654737459665591
ENSG00000185264	0.547461368653422	0.54635761589404	0.541942604856512
ENSG00000176219	0.436487638533674	0.439897698209719	0.438836612489307
ENSG00000221547	0.3125	0.322916666666667	0.309278350515464
ENSG00000197213	0.525959367945824	0.525959367945824	0.533180778032037
ENSG00000143545	0.515994436717663	0.517385257301808	0.505555555555556
ENSG00000092470	0.406208188386406	0.405564472980203	0.403057119871279
ENSG00000230839	0.508196721311475	0.504918032786885	0.508196721311475
ENSG00000229495	0.4106463878327	0.4106463878327	0.413937547600914
ENSG00000226966	NA	NA	NA
ENSG00000100814	0.39727582292849	0.400228050171038	0.38602520045819
ENSG00000245521	NA	NA	NA
ENSG00000242996	NA	NA	NA
ENSG00000119688	0.560350030175015	0.56125528062764	0.554074522871857
ENSG00000149328	0.551948051948052	0.551819438046983	0.552473416551087
ENSG00000204291	0.522841656987998	0.525673319124201	0.524719969100039
ENSG00000163823	0.462332695984704	0.461332312404288	0.46260601387818
ENSG00000170989	0.575991189427313	0.575991189427313	0.575991189427313
ENSG00000154710	0.438940092165899	0.435632183908046	0.436571428571429
ENSG00000132470	0.627174135461428	0.625997952917093	0.624591503267974
ENSG00000108381	0.365705614567527	0.364670204700531	0.36500754147813
ENSG00000161955	0.577224527431996	0.577224527431996	0.576427255985267
ENSG00000182118	0.583394027676621	0.58296943231441	0.582665695557174
ENSG00000162739	0.42979683972912	0.431602708803612	0.431828341528833
ENSG00000251334	0.476190476190476	0.482993197278912	0.47972972972973
ENSG00000239930	0.50297619047619	0.50297619047619	0.507418397626113
ENSG00000139168	0.282142857142857	0.280607685433423	0.290467625899281
ENSG00000065054	0.596774193548387	0.596774193548387	0.564516129032258
ENSG00000255345	0.433695652173913	0.432461873638344	0.431991294885745
ENSG00000228791	0.354906054279749	0.348643006263048	0.345833333333333
ENSG00000248575	NA	NA	NA
ENSG00000254508	0.454128440366972	0.451162790697674	0.423809523809524
ENSG00000252449	0.385321100917431	0.385321100917431	0.37962962962963
ENSG00000198939	0.409132420091324	0.410958904109589	0.412676698586411
ENSG00000124164	0.455353834753612	0.455592716462282	0.451081930830405
ENSG00000228392	0.661971830985915	0.647887323943662	0.676056338028169
ENSG00000235527	0.411508704061896	0.410454985479187	0.406893250359023
ENSG00000169951	0.58665191740413	0.585133650677408	0.572161172161172
ENSG00000237614	0.455635491606715	0.455635491606715	0.444711538461538
ENSG00000257424	0.425818882466281	0.420038535645472	0.414258188824663
ENSG00000229951	0.521897810218978	0.521897810218978	0.535055350553506
ENSG00000187003	0.574720670391061	0.57891061452514	0.577218728162124
ENSG00000250473	0.455670103092783	0.457731958762887	0.452479338842975
ENSG00000222749	0.347826086956522	0.315217391304348	0.326086956521739
ENSG00000222005	0.508172362555721	0.508415841584158	0.518974864465254
ENSG00000198887	0.356514236410699	0.356034482758621	0.361909740372887
ENSG00000175164	0.626848691695108	0.622727272727273	0.634090909090909
ENSG00000164600	0.402536402066698	0.404135338345865	0.402634054562559
ENSG00000243960	0.472642607683353	0.476135040745052	0.471064814814815
ENSG00000253339	0.544388609715243	0.543624161073825	0.536912751677852
ENSG00000124406	0.37937268372051	0.378571428571429	0.380542206909058
ENSG00000225384	0.378623188405797	0.386690647482014	0.383093525179856
ENSG00000166974	0.440035799522673	0.439916405433647	0.445327733613319
ENSG00000165959	0.465163297045101	0.46380655226209	0.471703980099502
ENSG00000140650	0.488095238095238	0.49047619047619	0.497619047619048
ENSG00000184787	0.466058185966914	0.46622969506982	0.465437788018433
ENSG00000130856	0.469520642837351	0.470571942944191	0.469804248229904
ENSG00000228252	0.445705637533106	0.446502835538752	0.451283987915408
ENSG00000223457	0.425328554360812	0.424058323207776	0.424969987995198
ENSG00000167104	0.529085872576177	0.524469067405355	0.527239150507849
ENSG00000132475	0.397463926541321	0.394644424934153	0.39047619047619
ENSG00000199921	0.4	0.428571428571429	0.428571428571429
ENSG00000162704	0.518518518518518	0.518518518518518	0.518518518518518
ENSG00000229130	NA	NA	NA
ENSG00000180694	0.39155318729031	0.390883977900552	0.388812290722868
ENSG00000173302	0.574249605055292	0.574249605055292	0.570980392156863
ENSG00000175305	0.354088050314465	0.354450427621159	0.349700975763299
ENSG00000173826	0.621533442088091	0.621125611745514	0.618115055079559
ENSG00000115474	0.441215323645971	0.441215323645971	0.4332892998679
ENSG00000096006	0.370254577936579	0.368962432915921	0.37561853351327
ENSG00000233036	0.508108108108108	0.513513513513513	0.497297297297297
ENSG00000204764	0.381651911664559	0.38173507099786	0.383061762123134
ENSG00000136982	0.392568659127625	0.392030156165859	0.392072844134976
ENSG00000134588	0.476635514018692	0.467289719626168	0.509433962264151
ENSG00000107566	0.434500648508431	0.436121919584955	0.437844855566375
ENSG00000253414	0.510683760683761	0.508547008547009	0.5
ENSG00000145919	0.464354527938343	0.4619140625	0.471387002909796
ENSG00000203804	0.631901840490798	0.631901840490798	0.641851106639839
ENSG00000184792	0.55672711935892	0.556681443951868	0.555976430976431
ENSG00000167994	0.63431151241535	0.634875846501129	0.631815626756605
ENSG00000151746	0.481150793650794	0.480555555555556	0.481680605336519
ENSG00000238862	0.313253012048193	0.301204819277108	0.289156626506024
ENSG00000230937	0.477537437603993	0.47406914893617	0.470588235294118
ENSG00000217811	0.371069182389937	0.373949579831933	0.369198312236287
ENSG00000163125	0.431014380101049	0.429015947102295	0.430828516377649
ENSG00000104320	0.349227799227799	0.349371980676329	0.345921744208682
ENSG00000065613	0.401121836681451	0.400937866354045	0.40221787345075
ENSG00000064042	0.43839688396884	0.437692150030744	0.435397867104184
